"","grp","subj","sent","seg","item","acc","rt","segtype","contr"
"3431","LCVA",54052,"SO","c",18,1,"1181","other","SOSS"
"3432","LCVA",54052,"SO","d",18,1,"1654","other","SOSS"
"3433","LCVA",54052,"SO","c",19,0,"1525","other","SOSS"
"3434","LCVA",54052,"SO","d",19,0,"1564","other","SOSS"
"3435","LCVA",54052,"SO","c",20,1,"676","other","SOSS"
"3436","LCVA",54052,"SO","d",20,1,"691","other","SOSS"
"3437","LCVA",54052,"SS","c",11,1,"870","other","SOSS"
"3438","LCVA",54052,"SS","d",11,1,"738","other","SOSS"
"3439","LCVA",54052,"SS","c",12,1,"1388","other","SOSS"
"3440","LCVA",54052,"SS","d",12,1,"945","other","SOSS"
"3441","LCVA",54052,"SS","c",13,1,"1481","other","SOSS"
"3442","LCVA",54052,"SS","d",13,1,"1122","other","SOSS"
"3443","LCVA",54052,"SS","c",14,0,"1079","other","SOSS"
"3444","LCVA",54052,"SS","d",14,0,"1093","other","SOSS"
"3445","LCVA",54052,"SS","c",16,1,"1066","other","SOSS"
"3446","LCVA",54052,"SS","d",16,1,"1016","other","SOSS"
"3447","LCVA",54052,"SS","c",17,0,"1105","other","SOSS"
"3448","LCVA",54052,"SS","d",17,0,"1409","other","SOSS"
"3449","LCVA",54052,"SS","c",18,0,"1371","other","SOSS"
"3450","LCVA",54052,"SS","d",18,0,"2085","other","SOSS"
"3451","LCVA",54052,"SS","c",19,0,"1902","other","SOSS"
"3452","LCVA",54052,"SS","d",19,0,"1868","other","SOSS"
"3453","LCVA",54052,"SS","c",20,0,"662","other","SOSS"
"3454","LCVA",54052,"SS","d",20,0,"594","other","SOSS"
"3455","LCVA",54053,"SO","c",11,1,"383","other","SOSS"
"3456","LCVA",54053,"SO","d",11,1,"2781","other","SOSS"
"3457","LCVA",54053,"SO","c",12,0,"229","other","SOSS"
"3458","LCVA",54053,"SO","d",12,0,"314","other","SOSS"
"3459","LCVA",54053,"SO","c",13,1,"308","other","SOSS"
"3460","LCVA",54053,"SO","d",13,1,"413","other","SOSS"
"3461","LCVA",54053,"SO","c",14,1,"221","other","SOSS"
"3462","LCVA",54053,"SO","d",14,1,"381","other","SOSS"
"3463","LCVA",54053,"SO","c",15,1,"651","other","SOSS"
"3464","LCVA",54053,"SO","d",15,1,"919","other","SOSS"
"3465","LCVA",54053,"SO","c",16,1,"232","other","SOSS"
"3466","LCVA",54053,"SO","d",16,1,"888","other","SOSS"
"3467","LCVA",54053,"SO","c",17,1,"465","other","SOSS"
"3468","LCVA",54053,"SO","d",17,1,"450","other","SOSS"
"3469","LCVA",54053,"SO","c",18,1,"325","other","SOSS"
"3470","LCVA",54053,"SO","d",18,1,"1246","other","SOSS"
"3471","LCVA",54053,"SO","c",19,1,"276","other","SOSS"
"3472","LCVA",54053,"SO","d",19,1,"677","other","SOSS"
"3473","LCVA",54053,"SO","c",20,0,"309","other","SOSS"
"3474","LCVA",54053,"SO","d",20,0,"251","other","SOSS"
"3475","LCVA",54053,"SS","c",11,1,"95","other","SOSS"
"3476","LCVA",54053,"SS","d",11,1,"299","other","SOSS"
"3477","LCVA",54053,"SS","c",12,0,"54","other","SOSS"
"3478","LCVA",54053,"SS","d",12,0,"305","other","SOSS"
"3479","LCVA",54053,"SS","c",13,1,"40","other","SOSS"
"3480","LCVA",54053,"SS","d",13,1,"250","other","SOSS"
"3481","LCVA",54053,"SS","c",14,1,"382","other","SOSS"
"3482","LCVA",54053,"SS","d",14,1,"869","other","SOSS"
"3483","LCVA",54053,"SS","c",15,1,"291","other","SOSS"
"3484","LCVA",54053,"SS","d",15,1,"786","other","SOSS"
"3485","LCVA",54053,"SS","c",16,1,"147","other","SOSS"
"3486","LCVA",54053,"SS","d",16,1,"665","other","SOSS"
"3487","LCVA",54053,"SS","c",17,1,"368","other","SOSS"
"3488","LCVA",54053,"SS","d",17,1,"465","other","SOSS"
"3489","LCVA",54053,"SS","c",18,1,"419","other","SOSS"
"3490","LCVA",54053,"SS","d",18,1,"1829","other","SOSS"
"3491","LCVA",54053,"SS","c",19,1,"470","other","SOSS"
"3492","LCVA",54053,"SS","d",19,1,"1045","other","SOSS"
"3493","LCVA",54053,"SS","c",20,1,"280","other","SOSS"
"3494","LCVA",54053,"SS","d",20,1,"450","other","SOSS"
"3495","LCVA",54054,"SO","c",11,1,"1231","other","SOSS"
"3496","LCVA",54054,"SO","c",12,1,"349","other","SOSS"
"3497","LCVA",54054,"SO","d",12,1,"611","other","SOSS"
"3498","LCVA",54054,"SO","c",13,1,"693","other","SOSS"
"3499","LCVA",54054,"SO","d",13,1,"3404","other","SOSS"
"3500","LCVA",54054,"SO","c",14,1,"790","other","SOSS"
"3501","LCVA",54054,"SO","d",14,1,"757","other","SOSS"
"3502","LCVA",54054,"SO","c",15,1,"627","other","SOSS"
"3503","LCVA",54054,"SO","d",15,1,"4357","other","SOSS"
"3504","LCVA",54054,"SO","c",16,1,"87","other","SOSS"
"3505","LCVA",54054,"SO","d",16,1,"929","other","SOSS"
"3506","LCVA",54054,"SO","c",17,0,"761","other","SOSS"
"3507","LCVA",54054,"SO","d",17,0,"4881","other","SOSS"
"3508","LCVA",54054,"SO","c",18,0,"238","other","SOSS"
"3509","LCVA",54054,"SO","d",18,0,"815","other","SOSS"
"3510","LCVA",54054,"SO","c",19,1,"573","other","SOSS"
"3511","LCVA",54054,"SO","d",19,1,"2509","other","SOSS"
"3512","LCVA",54054,"SO","c",20,0,"819","other","SOSS"
"3513","LCVA",54054,"SO","d",20,0,"971","other","SOSS"
"3514","LCVA",54054,"SS","c",11,1,"535","other","SOSS"
"3515","LCVA",54054,"SS","d",11,1,"1708","other","SOSS"
"3516","LCVA",54054,"SS","c",12,1,"126","other","SOSS"
"3517","LCVA",54054,"SS","d",12,1,"1321","other","SOSS"
"3518","LCVA",54054,"SS","c",13,0,"1881","other","SOSS"
"3519","LCVA",54054,"SS","d",13,0,"1364","other","SOSS"
"3520","LCVA",54054,"SS","c",14,0,"319","other","SOSS"
"3521","LCVA",54054,"SS","d",14,0,"1533","other","SOSS"
"3522","LCVA",54054,"SS","c",15,1,"387","other","SOSS"
"3523","LCVA",54054,"SS","d",15,1,"755","other","SOSS"
"3524","LCVA",54054,"SS","c",16,1,"3099","other","SOSS"
"3525","LCVA",54054,"SS","d",16,1,"752","other","SOSS"
"3526","LCVA",54054,"SS","c",17,1,"1145","other","SOSS"
"3527","LCVA",54054,"SS","d",17,1,"1073","other","SOSS"
"3528","LCVA",54054,"SS","c",18,1,"394","other","SOSS"
"3529","LCVA",54054,"SS","d",18,1,"1653","other","SOSS"
"3530","LCVA",54054,"SS","c",19,1,"711","other","SOSS"
"3531","LCVA",54054,"SS","d",19,1,"1197","other","SOSS"
"3532","LCVA",54054,"SS","c",20,1,"591","other","SOSS"
"3533","LCVA",54054,"SS","d",20,1,"1140","other","SOSS"
"3534","LCVA",54056,"SO","c",11,1,"407","other","SOSS"
"3535","LCVA",54056,"SO","d",11,1,"1421","other","SOSS"
"3536","LCVA",54056,"SO","c",12,1,"348","other","SOSS"
"3537","LCVA",54056,"SO","d",12,1,"195","other","SOSS"
"3538","LCVA",54056,"SO","c",13,1,"212","other","SOSS"
"3539","LCVA",54056,"SO","d",13,1,"227","other","SOSS"
"3540","LCVA",54056,"SO","c",14,1,"229","other","SOSS"
"3541","LCVA",54056,"SO","d",14,1,"164","other","SOSS"
"3542","LCVA",54056,"SO","c",15,1,"290","other","SOSS"
"3543","LCVA",54056,"SO","d",15,1,"950","other","SOSS"
"3544","LCVA",54056,"SO","c",16,1,"214","other","SOSS"
"3545","LCVA",54056,"SO","d",16,1,"295","other","SOSS"
"3546","LCVA",54056,"SO","c",17,1,"761","other","SOSS"
"3547","LCVA",54056,"SO","d",17,1,"361","other","SOSS"
"3548","LCVA",54056,"SO","c",18,1,"141","other","SOSS"
"3549","LCVA",54056,"SO","d",18,1,"237","other","SOSS"
"3550","LCVA",54056,"SO","c",19,1,"372","other","SOSS"
"3551","LCVA",54056,"SO","d",19,1,"580","other","SOSS"
"3552","LCVA",54056,"SO","c",20,1,"220","other","SOSS"
"3553","LCVA",54056,"SO","d",20,1,"266","other","SOSS"
"3554","LCVA",54056,"SS","c",11,1,"222","other","SOSS"
"3555","LCVA",54056,"SS","d",11,1,"233","other","SOSS"
"3556","LCVA",54056,"SS","c",12,1,"155","other","SOSS"
"3557","LCVA",54056,"SS","d",12,1,"272","other","SOSS"
"3558","LCVA",54056,"SS","c",13,1,"79","other","SOSS"
"3559","LCVA",54056,"SS","d",13,1,"138","other","SOSS"
"3560","LCVA",54056,"SS","c",14,1,"246","other","SOSS"
"3561","LCVA",54056,"SS","d",14,1,"107","other","SOSS"
"3562","LCVA",54056,"SS","c",15,1,"258","other","SOSS"
"3563","LCVA",54056,"SS","d",15,1,"664","other","SOSS"
"3564","LCVA",54056,"SS","c",16,1,"194","other","SOSS"
"3565","LCVA",54056,"SS","d",16,1,"375","other","SOSS"
"3566","LCVA",54056,"SS","c",17,1,"168","other","SOSS"
"3567","LCVA",54056,"SS","d",17,1,"167","other","SOSS"
"3568","LCVA",54056,"SS","c",18,1,"490","other","SOSS"
"3569","LCVA",54056,"SS","d",18,1,"325","other","SOSS"
"3570","LCVA",54056,"SS","c",19,1,"126","other","SOSS"
"3571","LCVA",54056,"SS","d",19,1,"204","other","SOSS"
"3572","LCVA",54056,"SS","c",20,1,"173","other","SOSS"
"3573","LCVA",54056,"SS","d",20,1,"130","other","SOSS"
"3574","LCVA",54057,"SO","c",11,1,"670","other","SOSS"
"3575","LCVA",54057,"SO","d",11,1,"414","other","SOSS"
"3576","LCVA",54057,"SO","c",12,1,"750","other","SOSS"
"3577","LCVA",54057,"SO","d",12,1,"467","other","SOSS"
"3578","LCVA",54057,"SO","c",13,0,"510","other","SOSS"
"3579","LCVA",54057,"SO","d",13,0,"3605","other","SOSS"
"3580","LCVA",54057,"SO","c",14,1,"357","other","SOSS"
"3581","LCVA",54057,"SO","d",14,1,"411","other","SOSS"
"3582","LCVA",54057,"SO","c",15,1,"779","other","SOSS"
"3583","LCVA",54057,"SO","d",15,1,"1639","other","SOSS"
"3584","LCVA",54057,"SO","c",16,1,"438","other","SOSS"
"3585","LCVA",54057,"SO","d",16,1,"994","other","SOSS"
"3586","LCVA",54057,"SO","c",17,1,"889","other","SOSS"
"3587","LCVA",54057,"SO","d",17,1,"873","other","SOSS"
"3588","LCVA",54057,"SO","c",18,1,"253","other","SOSS"
"3589","LCVA",54057,"SO","d",18,1,"975","other","SOSS"
"3590","LCVA",54057,"SO","c",19,0,"597","other","SOSS"
"3591","LCVA",54057,"SO","d",19,0,"964","other","SOSS"
"3592","LCVA",54057,"SO","c",20,1,"412","other","SOSS"
"3593","LCVA",54057,"SO","d",20,1,"195","other","SOSS"
"3594","LCVA",54057,"SS","c",11,0,"367","other","SOSS"
"3595","LCVA",54057,"SS","d",11,0,"27","other","SOSS"
"3596","LCVA",54057,"SS","c",12,1,"949","other","SOSS"
"3597","LCVA",54057,"SS","d",12,1,"337","other","SOSS"
"3598","LCVA",54057,"SS","c",13,1,"184","other","SOSS"
"3599","LCVA",54057,"SS","d",13,1,"291","other","SOSS"
"3600","LCVA",54057,"SS","c",14,1,"495","other","SOSS"
"3601","LCVA",54057,"SS","d",14,1,"206","other","SOSS"
"3602","LCVA",54057,"SS","c",15,1,"1171","other","SOSS"
"3603","LCVA",54057,"SS","d",15,1,"132","other","SOSS"
"3604","LCVA",54057,"SS","c",16,1,"163","other","SOSS"
"3605","LCVA",54057,"SS","d",16,1,"289","other","SOSS"
"3606","LCVA",54057,"SS","c",17,1,"320","other","SOSS"
"3607","LCVA",54057,"SS","d",17,1,"328","other","SOSS"
"3608","LCVA",54057,"SS","c",18,1,"307","other","SOSS"
"3609","LCVA",54057,"SS","d",18,1,"165","other","SOSS"
"3610","LCVA",54057,"SS","c",20,1,"134","other","SOSS"
"3611","LCVA",54057,"SS","d",20,1,"211","other","SOSS"
"3612","LCVA",54059,"SO","c",11,1,"2510","other","SOSS"
"3613","LCVA",54059,"SO","d",11,1,"3044","other","SOSS"
"3614","LCVA",54059,"SO","c",12,1,"604","other","SOSS"
"3615","LCVA",54059,"SO","d",12,1,"531","other","SOSS"
"3616","LCVA",54059,"SO","c",13,1,"932","other","SOSS"
"3617","LCVA",54059,"SO","d",13,1,"1325","other","SOSS"
"3618","LCVA",54059,"SO","c",14,1,"917","other","SOSS"
"3619","LCVA",54059,"SO","d",14,1,"1564","other","SOSS"
"3620","LCVA",54059,"SO","c",15,1,"905","other","SOSS"
"3621","LCVA",54059,"SO","d",15,1,"4591","other","SOSS"
"3622","LCVA",54059,"SO","c",18,1,"924","other","SOSS"
"3623","LCVA",54059,"SO","d",18,1,"2334","other","SOSS"
"3624","LCVA",54059,"SO","c",19,1,"1388","other","SOSS"
"3625","LCVA",54059,"SO","d",19,1,"2845","other","SOSS"
"3626","LCVA",54059,"SO","c",20,1,"2612","other","SOSS"
"3627","LCVA",54059,"SO","d",20,1,"2098","other","SOSS"
"3628","LCVA",54059,"SS","c",11,1,"614","other","SOSS"
"3629","LCVA",54059,"SS","d",11,1,"722","other","SOSS"
"3630","LCVA",54059,"SS","c",12,1,"332","other","SOSS"
"3631","LCVA",54059,"SS","d",12,1,"560","other","SOSS"
"3632","LCVA",54059,"SS","c",13,1,"111","other","SOSS"
"3633","LCVA",54059,"SS","d",13,1,"858","other","SOSS"
"3634","LCVA",54059,"SS","c",14,1,"2254","other","SOSS"
"3635","LCVA",54059,"SS","d",14,1,"1677","other","SOSS"
"3636","LCVA",54059,"SS","c",15,1,"1849","other","SOSS"
"3637","LCVA",54059,"SS","d",15,1,"409","other","SOSS"
"3638","LCVA",54059,"SS","c",16,1,"1482","other","SOSS"
"3639","LCVA",54059,"SS","d",16,1,"1680","other","SOSS"
"3640","LCVA",54059,"SS","c",18,1,"1530","other","SOSS"
"3641","LCVA",54059,"SS","d",18,1,"1356","other","SOSS"
"3642","LCVA",54059,"SS","c",19,1,"1469","other","SOSS"
"3643","LCVA",54059,"SS","d",19,1,"1203","other","SOSS"
"3644","LCVA",54059,"SS","c",20,1,"527","other","SOSS"
"3645","LCVA",54059,"SS","d",20,1,"1418","other","SOSS"
"3646","LCVA",54060,"SO","c",11,1,"806","other","SOSS"
"3647","LCVA",54060,"SO","d",11,1,"675","other","SOSS"
"3648","LCVA",54060,"SO","c",12,1,"356","other","SOSS"
"3649","LCVA",54060,"SO","d",12,1,"274","other","SOSS"
"3650","LCVA",54060,"SO","c",13,1,"604","other","SOSS"
"3651","LCVA",54060,"SO","d",13,1,"940","other","SOSS"
"3652","LCVA",54060,"SO","c",14,1,"301","other","SOSS"
"3653","LCVA",54060,"SO","d",14,1,"172","other","SOSS"
"3654","LCVA",54060,"SO","c",15,1,"562","other","SOSS"
"3655","LCVA",54060,"SO","d",15,1,"622","other","SOSS"
"3656","LCVA",54060,"SO","c",16,1,"294","other","SOSS"
"3657","LCVA",54060,"SO","d",16,1,"240","other","SOSS"
"3658","LCVA",54060,"SO","c",17,1,"2008","other","SOSS"
"3659","LCVA",54060,"SO","d",17,1,"1048","other","SOSS"
"3660","LCVA",54060,"SO","c",18,1,"860","other","SOSS"
"3661","LCVA",54060,"SO","d",18,1,"398","other","SOSS"
"3662","LCVA",54060,"SO","c",19,1,"860","other","SOSS"
"3663","LCVA",54060,"SO","d",19,1,"940","other","SOSS"
"3664","LCVA",54060,"SO","c",20,1,"428","other","SOSS"
"3665","LCVA",54060,"SO","d",20,1,"578","other","SOSS"
"3666","LCVA",54060,"SS","c",11,1,"1141","other","SOSS"
"3667","LCVA",54060,"SS","d",11,1,"377","other","SOSS"
"3668","LCVA",54060,"SS","c",12,1,"284","other","SOSS"
"3669","LCVA",54060,"SS","d",12,1,"192","other","SOSS"
"3670","LCVA",54060,"SS","c",13,1,"1079","other","SOSS"
"3671","LCVA",54060,"SS","d",13,1,"497","other","SOSS"
"3672","LCVA",54060,"SS","c",14,1,"453","other","SOSS"
"3673","LCVA",54060,"SS","d",14,1,"284","other","SOSS"
"3674","LCVA",54060,"SS","c",15,1,"601","other","SOSS"
"3675","LCVA",54060,"SS","d",15,1,"385","other","SOSS"
"3676","LCVA",54060,"SS","c",16,1,"154","other","SOSS"
"3677","LCVA",54060,"SS","d",16,1,"120","other","SOSS"
"3678","LCVA",54060,"SS","c",17,1,"1055","other","SOSS"
"3679","LCVA",54060,"SS","d",17,1,"648","other","SOSS"
"3680","LCVA",54060,"SS","c",18,1,"1073","other","SOSS"
"3681","LCVA",54060,"SS","d",18,1,"604","other","SOSS"
"3682","LCVA",54060,"SS","c",19,1,"597","other","SOSS"
"3683","LCVA",54060,"SS","d",19,1,"652","other","SOSS"
"3684","LCVA",54060,"SS","c",20,1,"158","other","SOSS"
"3685","LCVA",54060,"SS","d",20,1,"49","other","SOSS"
"3686","LCVA",54061,"SO","c",11,1,"1093","other","SOSS"
"3687","LCVA",54061,"SO","d",11,1,"2235","other","SOSS"
"3688","LCVA",54061,"SO","c",12,1,"884","other","SOSS"
"3689","LCVA",54061,"SO","d",12,1,"434","other","SOSS"
"3690","LCVA",54061,"SO","c",13,0,"1555","other","SOSS"
"3691","LCVA",54061,"SO","d",13,0,"786","other","SOSS"
"3692","LCVA",54061,"SO","c",15,1,"970","other","SOSS"
"3693","LCVA",54061,"SO","d",15,1,"957","other","SOSS"
"3694","LCVA",54061,"SO","c",17,1,"1623","other","SOSS"
"3695","LCVA",54061,"SO","d",17,1,"1152","other","SOSS"
"3696","LCVA",54061,"SO","c",18,1,"572","other","SOSS"
"3697","LCVA",54061,"SO","d",18,1,"638","other","SOSS"
"3698","LCVA",54061,"SO","c",19,1,"923","other","SOSS"
"3699","LCVA",54061,"SO","d",19,1,"755","other","SOSS"
"3700","LCVA",54061,"SO","c",20,1,"853","other","SOSS"
"3701","LCVA",54061,"SO","d",20,1,"490","other","SOSS"
"3702","LCVA",54061,"SS","c",11,1,"749","other","SOSS"
"3703","LCVA",54061,"SS","d",11,1,"1025","other","SOSS"
"3704","LCVA",54061,"SS","c",12,1,"628","other","SOSS"
"3705","LCVA",54061,"SS","d",12,1,"391","other","SOSS"
"3706","LCVA",54061,"SS","c",13,1,"1118","other","SOSS"
"3707","LCVA",54061,"SS","d",13,1,"577","other","SOSS"
"3708","LCVA",54061,"SS","c",15,1,"777","other","SOSS"
"3709","LCVA",54061,"SS","d",15,1,"673","other","SOSS"
"3710","LCVA",54061,"SS","c",16,1,"650","other","SOSS"
"3711","LCVA",54061,"SS","d",16,1,"520","other","SOSS"
"3712","LCVA",54061,"SS","c",17,1,"1087","other","SOSS"
"3713","LCVA",54061,"SS","d",17,1,"1119","other","SOSS"
"3714","LCVA",54061,"SS","c",18,0,"706","other","SOSS"
"3715","LCVA",54061,"SS","d",18,0,"508","other","SOSS"
"3716","LCVA",54061,"SS","c",19,1,"1261","other","SOSS"
"3717","LCVA",54061,"SS","d",19,1,"883","other","SOSS"
"3718","LCVA",54061,"SS","c",20,1,"550","other","SOSS"
"3719","LCVA",54061,"SS","d",20,1,"610","other","SOSS"
"3720","LCVA",54063,"SO","c",11,1,"1046","other","SOSS"
"3721","LCVA",54063,"SO","d",11,1,"1204","other","SOSS"
"3722","LCVA",54063,"SO","c",12,1,"3260","other","SOSS"
"3723","LCVA",54063,"SO","d",12,1,"1050","other","SOSS"
"3724","LCVA",54063,"SO","c",13,1,"2517","other","SOSS"
"3725","LCVA",54063,"SO","c",14,1,"1371","other","SOSS"
"3726","LCVA",54063,"SO","d",14,1,"1348","other","SOSS"
"3727","LCVA",54063,"SO","c",15,1,"1242","other","SOSS"
"3728","LCVA",54063,"SO","d",15,1,"1919","other","SOSS"
"3729","LCVA",54063,"SO","c",16,1,"1422","other","SOSS"
"3730","LCVA",54063,"SO","d",16,1,"936","other","SOSS"
"3731","LCVA",54063,"SO","c",17,1,"1073","other","SOSS"
"3732","LCVA",54063,"SO","d",17,1,"2449","other","SOSS"
"3733","LCVA",54063,"SO","c",18,1,"812","other","SOSS"
"3734","LCVA",54063,"SO","d",18,1,"1142","other","SOSS"
"3735","LCVA",54063,"SO","c",19,1,"1380","other","SOSS"
"3736","LCVA",54063,"SO","d",19,1,"1373","other","SOSS"
"3737","LCVA",54063,"SO","c",20,1,"1884","other","SOSS"
"3738","LCVA",54063,"SO","d",20,1,"5514","other","SOSS"
"3739","LCVA",54063,"SS","c",11,1,"1165","other","SOSS"
"3740","LCVA",54063,"SS","d",11,1,"1471","other","SOSS"
"3741","LCVA",54063,"SS","c",12,1,"1716","other","SOSS"
"3742","LCVA",54063,"SS","d",12,1,"640","other","SOSS"
"3743","LCVA",54063,"SS","c",13,1,"1753","other","SOSS"
"3744","LCVA",54063,"SS","d",13,1,"754","other","SOSS"
"3745","LCVA",54063,"SS","c",14,1,"1358","other","SOSS"
"3746","LCVA",54063,"SS","d",14,1,"4780","other","SOSS"
"3747","LCVA",54063,"SS","c",15,1,"906","other","SOSS"
"3748","LCVA",54063,"SS","d",15,1,"587","other","SOSS"
"3749","LCVA",54063,"SS","c",16,1,"1059","other","SOSS"
"3750","LCVA",54063,"SS","d",16,1,"577","other","SOSS"
"3751","LCVA",54063,"SS","c",17,1,"657","other","SOSS"
"3752","LCVA",54063,"SS","d",17,1,"1041","other","SOSS"
"3753","LCVA",54063,"SS","c",18,1,"1706","other","SOSS"
"3754","LCVA",54063,"SS","d",18,1,"1677","other","SOSS"
"3755","LCVA",54063,"SS","c",19,1,"2182","other","SOSS"
"3756","LCVA",54063,"SS","d",19,1,"813","other","SOSS"
"3757","LCVA",54063,"SS","c",20,1,"1782","other","SOSS"
"3758","LCVA",54063,"SS","d",20,1,"3266","other","SOSS"
"3759","LCVA",54065,"SO","c",11,1,"551","other","SOSS"
"3760","LCVA",54065,"SO","d",11,1,"452","other","SOSS"
"3761","LCVA",54065,"SO","c",12,1,"699","other","SOSS"
"3762","LCVA",54065,"SO","d",12,1,"978","other","SOSS"
"3763","LCVA",54065,"SO","c",13,1,"1108","other","SOSS"
"3764","LCVA",54065,"SO","d",13,1,"1653","other","SOSS"
"3765","LCVA",54065,"SO","c",14,1,"364","other","SOSS"
"3766","LCVA",54065,"SO","d",14,1,"212","other","SOSS"
"3767","LCVA",54065,"SO","c",15,1,"578","other","SOSS"
"3768","LCVA",54065,"SO","d",15,1,"607","other","SOSS"
"3769","LCVA",54065,"SO","c",16,1,"69","other","SOSS"
"3770","LCVA",54065,"SO","d",16,1,"840","other","SOSS"
"3771","LCVA",54065,"SO","c",17,1,"152","other","SOSS"
"3772","LCVA",54065,"SO","d",17,1,"1161","other","SOSS"
"3773","LCVA",54065,"SO","c",18,1,"1243","other","SOSS"
"3774","LCVA",54065,"SO","d",18,1,"901","other","SOSS"
"3775","LCVA",54065,"SO","c",19,1,"580","other","SOSS"
"3776","LCVA",54065,"SO","d",19,1,"612","other","SOSS"
"3777","LCVA",54065,"SO","c",20,0,"636","other","SOSS"
"3778","LCVA",54065,"SO","d",20,0,"538","other","SOSS"
"3779","LCVA",54065,"SS","c",11,1,"4","other","SOSS"
"3780","LCVA",54065,"SS","d",11,1,"224","other","SOSS"
"3781","LCVA",54065,"SS","c",12,1,"12","other","SOSS"
"3782","LCVA",54065,"SS","d",12,1,"223","other","SOSS"
"3783","LCVA",54065,"SS","c",14,1,"119","other","SOSS"
"3784","LCVA",54065,"SS","d",14,1,"148","other","SOSS"
"3785","LCVA",54065,"SS","c",15,1,"283","other","SOSS"
"3786","LCVA",54065,"SS","d",15,1,"545","other","SOSS"
"3787","LCVA",54065,"SS","c",16,1,"107","other","SOSS"
"3788","LCVA",54065,"SS","d",16,1,"281","other","SOSS"
"3789","LCVA",54065,"SS","c",18,1,"67","other","SOSS"
"3790","LCVA",54065,"SS","d",18,1,"300","other","SOSS"
"3791","LCVA",54065,"SS","c",20,1,"238","other","SOSS"
"3792","LCVA",54065,"SS","d",20,1,"114","other","SOSS"
"3793","LCVA",54066,"SO","c",11,1,"582","other","SOSS"
"3794","LCVA",54066,"SO","d",11,1,"628","other","SOSS"
"3795","LCVA",54066,"SO","c",12,1,"381","other","SOSS"
"3796","LCVA",54066,"SO","d",12,1,"402","other","SOSS"
"3797","LCVA",54066,"SO","c",13,1,"668","other","SOSS"
"3798","LCVA",54066,"SO","d",13,1,"812","other","SOSS"
"3799","LCVA",54066,"SO","c",14,1,"516","other","SOSS"
"3800","LCVA",54066,"SO","d",14,1,"516","other","SOSS"
"3801","LCVA",54066,"SO","c",15,1,"538","other","SOSS"
"3802","LCVA",54066,"SO","d",15,1,"687","other","SOSS"
"3803","LCVA",54066,"SO","c",16,1,"326","other","SOSS"
"3804","LCVA",54066,"SO","d",16,1,"345","other","SOSS"
"3805","LCVA",54066,"SO","c",17,1,"969","other","SOSS"
"3806","LCVA",54066,"SO","d",17,1,"631","other","SOSS"
"3807","LCVA",54066,"SO","c",18,1,"227","other","SOSS"
"3808","LCVA",54066,"SO","d",18,1,"342","other","SOSS"
"3809","LCVA",54066,"SO","c",19,1,"516","other","SOSS"
"3810","LCVA",54066,"SO","d",19,1,"764","other","SOSS"
"3811","LCVA",54066,"SO","c",20,1,"429","other","SOSS"
"3812","LCVA",54066,"SO","d",20,1,"489","other","SOSS"
"3813","LCVA",54066,"SS","c",11,1,"454","other","SOSS"
"3814","LCVA",54066,"SS","d",11,1,"521","other","SOSS"
"3815","LCVA",54066,"SS","c",12,1,"340","other","SOSS"
"3816","LCVA",54066,"SS","d",12,1,"232","other","SOSS"
"3817","LCVA",54066,"SS","c",13,1,"607","other","SOSS"
"3818","LCVA",54066,"SS","d",13,1,"377","other","SOSS"
"3819","LCVA",54066,"SS","c",14,1,"318","other","SOSS"
"3820","LCVA",54066,"SS","d",14,1,"276","other","SOSS"
"3821","LCVA",54066,"SS","c",15,1,"378","other","SOSS"
"3822","LCVA",54066,"SS","d",15,1,"242","other","SOSS"
"3823","LCVA",54066,"SS","c",16,1,"202","other","SOSS"
"3824","LCVA",54066,"SS","d",16,1,"280","other","SOSS"
"3825","LCVA",54066,"SS","c",17,1,"816","other","SOSS"
"3826","LCVA",54066,"SS","d",17,1,"737","other","SOSS"
